Time,HeaterTemp,HeaterPWM,MotorSpeed,MotorPWM,Battery,BatteryV,BatteryT,Event
2025-03-20 13:39:20,0.00,0.00,0.00,0.00,91,4.15,23.46,Boot Starting battery voltage: 4.15
2025-03-20 13:39:20,0.00,0.00,0.00,0.00,91,4.15,23.46,Boot POWER.RESETREAS=0x00000000 RESETPIN=0 DOG=0 SREQ=0 LOCKUP=0 OFF=0 LPCOMP=0 DIF=0 NFC=0 VBUS=0
2025-03-20 13:39:20,0.00,0.00,0.00,0.00,91,4.15,23.50,Boot GPREGRET2: 0x1 SN: CB03122A669B
