Time,HeaterTemp,HeaterPWM,MotorSpeed,MotorPWM,Battery,BatteryV,BatteryT,Event
2025-04-14 14:20:57,0.00,0.00,0.00,0.00,1,3.70,25.97,Boot Starting battery voltage: 3.68
2025-04-14 14:20:57,0.00,0.00,0.00,0.00,1,3.71,25.97,Boot POWER.RESETREAS=0x00000000 RESETPIN=0 DOG=0 SREQ=0 LOCKUP=0 OFF=0 LPCOMP=0 DIF=0 NFC=0 VBUS=0
2025-04-14 14:20:58,0.00,0.00,0.00,0.00,1,3.71,25.97,Boot GPREGRET2: 0x1 SN: E6304722152B
