Time,HeaterTemp,HeaterPWM,MotorSpeed,MotorPWM,Battery,BatteryV,BatteryT,Event
2025-04-03 13:41:10,0.00,0.00,0.00,0.00,97,4.15,24.10,Cycle 1 Started. runtime_s=51 ticks=182862798 rtc=1743687669
2025-04-03 13:41:10,19.83,100.00,0.00,0.00,97,4.09,24.10
2025-04-03 13:41:11,21.41,100.00,0.00,0.00,97,4.14,24.26
2025-04-03 13:41:12,24.38,100.00,0.00,0.00,97,4.15,24.34
2025-04-03 13:41:13,27.81,100.00,0.00,0.00,97,4.15,24.32
2025-04-03 13:41:14,31.27,100.00,0.00,0.00,97,4.15,24.51
2025-04-03 13:41:15,34.63,100.00,0.00,0.00,97,4.15,24.32
2025-04-03 13:41:16,37.84,100.00,0.00,0.00,97,4.15,24.32
2025-04-03 13:41:17,40.90,100.00,0.00,0.00,97,4.15,24.43
2025-04-03 13:41:18,43.82,100.00,0.00,0.00,97,4.15,24.45
2025-04-03 13:41:19,46.60,100.00,0.00,0.00,97,4.15,24.43
2025-04-03 13:41:20,49.27,100.00,0.00,0.00,97,4.15,24.39
2025-04-03 13:41:21,51.85,100.00,0.00,0.00,97,4.15,24.49
2025-04-03 13:41:22,54.28,100.00,0.00,0.00,97,4.15,24.20
2025-04-03 13:41:23,56.64,100.00,0.00,0.00,97,4.15,24.39
2025-04-03 13:41:24,58.94,100.00,0.00,0.00,97,4.15,24.32
2025-04-03 13:41:25,61.15,100.00,0.00,0.00,97,4.15,24.43
2025-04-03 13:41:26,63.31,100.00,0.00,0.00,97,4.15,24.43
2025-04-03 13:41:27,65.38,100.00,0.00,0.00,97,4.15,24.43
2025-04-03 13:41:28,67.41,100.00,0.00,0.00,97,4.15,24.59
2025-04-03 13:41:29,69.39,100.00,0.00,0.00,97,4.15,24.63
2025-04-03 13:41:30,71.32,100.00,0.00,0.00,97,4.15,24.63
2025-04-03 13:41:31,73.19,100.00,0.00,0.00,97,4.15,24.24
2025-04-03 13:41:32,75.03,100.00,0.00,0.00,97,4.15,24.59
2025-04-03 13:41:32,76.83,100.00,0.00,0.00,97,4.15,24.63
2025-04-03 13:41:33,78.58,100.00,0.00,0.00,97,4.15,24.57
2025-04-03 13:41:34,80.33,100.00,0.00,0.00,97,4.15,24.55
2025-04-03 13:41:35,82.01,100.00,0.00,0.00,97,4.15,24.45
2025-04-03 13:41:36,83.69,100.00,0.00,0.00,97,4.15,24.47
2025-04-03 13:41:37,85.32,100.00,0.00,0.00,97,4.15,24.45
2025-04-03 13:41:38,86.92,100.00,0.00,0.00,97,4.15,24.63
2025-04-03 13:41:39,88.50,100.00,0.00,0.00,97,4.16,24.73
2025-04-03 13:41:40,90.06,100.00,0.00,0.00,97,4.15,24.53
2025-04-03 13:41:41,91.58,100.00,0.00,0.00,97,4.16,24.75
2025-04-03 13:41:42,93.09,100.00,0.00,0.00,97,4.16,24.69
2025-04-03 13:41:43,94.57,100.00,0.00,0.00,97,4.16,24.67
2025-04-03 13:41:44,96.02,100.00,0.00,0.00,97,4.16,24.65
2025-04-03 13:41:45,97.45,100.00,0.00,0.00,97,4.16,24.55
2025-04-03 13:41:46,98.86,100.00,0.00,0.00,97,4.15,24.69
2025-04-03 13:41:47,100.24,82.01,0.00,0.00,97,4.15,24.63
2025-04-03 13:41:48,101.35,64.12,0.00,0.00,97,4.16,24.67
2025-04-03 13:41:49,102.06,52.79,0.00,0.00,97,4.16,24.63
2025-04-03 13:41:50,102.41,47.95,0.00,0.00,97,4.17,24.94
2025-04-03 13:41:51,102.54,47.03,0.00,0.00,97,4.16,24.84
2025-04-03 13:41:52,102.56,45.63,0.00,0.00,97,4.17,24.86
2025-04-03 13:41:53,102.55,45.65,0.00,0.00,97,4.17,24.86
2025-04-03 13:41:54,102.55,45.27,0.00,0.00,97,4.16,24.86
2025-04-03 13:41:55,102.55,44.85,0.00,0.00,97,4.17,25.06
2025-04-03 13:41:56,102.59,43.18,0.00,0.00,97,4.16,24.94
2025-04-03 13:41:57,102.61,42.38,0.00,0.00,97,4.16,25.00
2025-04-03 13:41:58,102.64,40.34,0.00,0.00,97,4.15,24.98
2025-04-03 13:41:59,102.67,39.06,0.00,0.00,97,4.16,25.10
2025-04-03 13:42:00,102.70,37.62,0.00,0.00,97,4.17,25.02
2025-04-03 13:42:01,102.70,37.62,0.00,0.00,97,4.17,25.02,Cycle 1 Stopped. I2CERRCOUNT=0 expected_sec=51 tick_delta_sec=0.727 rtc_delta_sec=0
2025-04-03 13:42:01,102.70,37.62,0.00,0.00,97,4.18,25.06,Cycle 2 Started. runtime_s=120 ticks=182915790 rtc=1743687721
2025-04-03 13:42:01,102.66,0.00,0.00,0.00,97,4.18,25.06
2025-04-03 13:42:02,102.17,0.00,0.00,0.00,97,4.18,25.04
2025-04-03 13:42:03,101.38,0.00,0.00,0.00,97,4.18,24.92
2025-04-03 13:42:04,100.47,0.00,0.00,0.00,97,4.18,25.22
2025-04-03 13:42:05,99.56,0.00,0.00,0.00,97,4.17,25.20
2025-04-03 13:42:06,98.66,0.00,0.00,0.00,97,4.17,25.30
2025-04-03 13:42:07,97.82,0.00,0.00,0.00,97,4.18,25.35
2025-04-03 13:42:08,97.01,0.00,0.00,0.00,97,4.18,25.32
2025-04-03 13:42:09,96.25,0.00,0.00,0.00,97,4.18,25.10
2025-04-03 13:42:10,95.53,0.00,0.00,0.00,97,4.18,25.30
2025-04-03 13:42:11,94.84,0.00,0.00,0.00,97,4.18,25.22
2025-04-03 13:42:12,94.22,0.00,0.00,0.00,97,4.18,25.20
2025-04-03 13:42:13,93.61,0.00,0.00,0.00,97,4.18,25.22
2025-04-03 13:42:14,93.08,28.92,0.00,0.00,97,4.17,25.20
2025-04-03 13:42:15,92.96,31.77,0.00,0.00,97,4.17,25.29
2025-04-03 13:42:16,93.14,19.72,0.00,0.00,97,4.17,25.20
2025-04-03 13:42:17,93.29,11.53,0.00,0.00,97,4.18,25.20
2025-04-03 13:42:18,93.27,14.59,0.00,0.00,97,4.17,25.41
2025-04-03 13:42:19,93.20,19.09,0.00,0.00,97,4.18,25.29
2025-04-03 13:42:20,93.17,20.80,0.00,0.00,97,4.17,25.22
2025-04-03 13:42:21,93.19,18.58,0.00,0.00,97,4.17,25.32
2025-04-03 13:42:22,93.21,17.68,0.00,0.00,97,4.18,25.29
2025-04-03 13:42:23,93.22,17.90,0.00,0.00,97,4.18,25.41
2025-04-03 13:42:24,93.21,18.61,0.00,0.00,97,4.17,25.22
2025-04-03 13:42:25,93.21,18.49,0.00,0.00,97,4.17,25.27
2025-04-03 13:42:26,93.21,18.79,0.00,0.00,97,4.17,25.45
2025-04-03 13:42:27,93.22,17.59,0.00,0.00,97,4.17,25.27
2025-04-03 13:42:28,93.23,17.22,0.00,0.00,97,4.17,25.30
2025-04-03 13:42:29,93.22,18.33,0.00,0.00,97,4.17,25.24
2025-04-03 13:42:30,93.23,17.36,0.00,0.00,97,4.18,25.14
2025-04-03 13:42:31,93.23,16.83,0.00,0.00,97,4.17,25.24
2025-04-03 13:42:32,93.22,18.90,0.00,0.00,97,4.18,25.30
2025-04-03 13:42:33,93.23,17.34,0.00,0.00,97,4.18,25.29
2025-04-03 13:42:34,93.23,18.00,0.00,0.00,97,4.17,25.35
2025-04-03 13:42:35,93.24,16.84,0.00,0.00,97,4.17,25.49
2025-04-03 13:42:36,93.24,17.46,0.00,0.00,97,4.18,25.18
2025-04-03 13:42:37,93.24,17.52,0.00,0.00,97,4.18,25.39
