Time,HeaterTemp,HeaterPWM,MotorSpeed,MotorPWM,Battery,BatteryV,BatteryT,Event
2025-03-14 15:37:20,0.00,0.00,0.00,0.00,81,2.57,23.83,Boot Starting battery voltage: 4.15
2025-03-14 15:37:20,0.00,0.00,0.00,0.00,81,4.15,23.83,Boot POWER.RESETREAS=0x00000006 RESETPIN=0 DOG=1 SREQ=1 LOCKUP=0 OFF=0 LPCOMP=0 DIF=0 NFC=0 VBUS=0
2025-03-14 15:37:20,0.00,0.00,0.00,0.00,81,4.15,23.83,Boot GPREGRET2: 0x1 SN: E4CB10F6F133
