Time,HeaterTemp,HeaterPWM,MotorSpeed,MotorPWM,Battery,BatteryV,BatteryT,Event
2025-05-01 09:40:58,0.00,0.00,0.00,0.00,4,3.61,22.30,Boot Starting battery voltage: 3.61
2025-05-01 09:40:59,0.00,0.00,0.00,0.00,4,3.62,22.22,Boot POWER.RESETREAS=0x00000000 RESETPIN=0 DOG=0 SREQ=0 LOCKUP=0 OFF=0 LPCOMP=0 DIF=0 NFC=0 VBUS=0
2025-05-01 09:40:59,0.00,0.00,0.00,0.00,4,3.62,22.22,Boot GPREGRET2: 0x1 SN: E4CB10F6F133
