Time,HeaterTemp,HeaterPWM,MotorSpeed,MotorPWM,Battery,BatteryV,BatteryT,Event
2025-04-10 12:10:48,0.00,0.00,0.00,0.00,87,4.09,27.30,Cycle 1 Started. runtime_s=51 ticks=3783435 rtc=1744287048
2025-04-10 12:10:48,45.32,100.00,0.00,0.00,87,4.09,27.30
2025-04-10 12:10:49,45.68,100.00,0.00,0.00,87,4.04,27.16
2025-04-10 12:10:50,47.38,100.00,0.00,0.00,87,4.04,27.28
2025-04-10 12:10:51,49.73,100.00,0.00,0.00,87,4.04,27.45
2025-04-10 12:10:52,52.24,100.00,0.00,0.00,87,4.04,27.57
2025-04-10 12:10:53,54.76,100.00,0.00,0.00,87,4.04,27.77
2025-04-10 12:10:54,57.23,100.00,0.00,0.00,87,4.04,27.73
2025-04-10 12:10:55,59.60,100.00,0.00,0.00,87,4.04,27.89
2025-04-10 12:10:56,61.90,100.00,0.00,0.00,87,4.04,27.96
2025-04-10 12:10:57,64.10,100.00,0.00,0.00,87,4.04,28.16
2025-04-10 12:10:58,66.20,100.00,0.00,0.00,87,4.04,28.30
2025-04-10 12:10:59,68.25,100.00,0.00,0.00,87,4.04,28.22
2025-04-10 12:11:00,70.22,100.00,0.00,0.00,87,4.04,28.32
2025-04-10 12:11:01,72.12,100.00,0.00,0.00,87,4.04,28.24
2025-04-10 12:11:02,73.96,100.00,0.00,0.00,87,4.04,28.49
2025-04-10 12:11:03,75.76,100.00,0.00,0.00,87,4.04,28.46
2025-04-10 12:11:04,77.49,100.00,0.00,0.00,87,4.04,28.51
2025-04-10 12:11:05,79.20,100.00,0.00,0.00,87,4.04,28.67
2025-04-10 12:11:06,80.86,100.00,0.00,0.00,87,4.04,28.57
2025-04-10 12:11:07,82.49,100.00,0.00,0.00,87,4.04,28.45
2025-04-10 12:11:08,84.10,100.00,0.00,0.00,87,4.04,28.61
2025-04-10 12:11:09,85.66,100.00,0.00,0.00,87,4.04,28.84
2025-04-10 12:11:10,87.18,100.00,0.00,0.00,87,4.04,28.67
2025-04-10 12:11:11,88.69,100.00,0.00,0.00,87,4.04,28.81
2025-04-10 12:11:12,90.16,100.00,0.00,0.00,87,4.04,28.65
2025-04-10 12:11:13,91.61,100.00,0.00,0.00,87,4.04,28.86
2025-04-10 12:11:14,93.04,100.00,0.00,0.00,87,4.04,28.79
2025-04-10 12:11:15,94.42,100.00,0.00,0.00,87,4.04,28.65
2025-04-10 12:11:16,95.79,100.00,0.00,0.00,87,4.04,28.96
2025-04-10 12:11:17,97.14,100.00,0.00,0.00,87,4.04,28.84
2025-04-10 12:11:18,98.49,100.00,0.00,0.00,87,4.04,28.79
2025-04-10 12:11:19,99.78,91.52,0.00,0.00,87,4.05,28.84
2025-04-10 12:11:20,100.98,68.84,0.00,0.00,87,4.05,28.79
2025-04-10 12:11:21,101.85,54.61,0.00,0.00,87,4.06,28.86
2025-04-10 12:11:22,102.36,48.00,0.00,0.00,87,4.08,28.98
2025-04-10 12:11:23,102.59,45.19,0.00,0.00,87,4.08,29.08
2025-04-10 12:11:24,102.67,43.90,0.00,0.00,87,4.08,28.73
2025-04-10 12:11:25,102.67,43.97,0.00,0.00,87,4.05,28.77
2025-04-10 12:11:26,102.63,44.76,0.00,0.00,87,4.06,28.86
2025-04-10 12:11:27,102.64,42.75,0.00,0.00,87,4.07,28.59
2025-04-10 12:11:28,102.63,42.68,0.00,0.00,87,4.08,28.71
2025-04-10 12:11:29,102.65,41.07,0.00,0.00,87,4.07,28.59
2025-04-10 12:11:30,102.67,40.19,0.00,0.00,87,4.08,28.61
2025-04-10 12:11:31,102.71,38.89,0.00,0.00,87,4.07,28.67
2025-04-10 12:11:32,102.72,37.85,0.00,0.00,87,4.07,28.53
2025-04-10 12:11:33,102.75,36.65,0.00,0.00,87,4.07,28.45
2025-04-10 12:11:34,102.77,35.42,0.00,0.00,87,4.07,28.41
2025-04-10 12:11:35,102.77,34.47,0.00,0.00,87,4.07,28.41
2025-04-10 12:11:36,102.78,33.88,0.00,0.00,87,4.08,28.39
